REGION,PROCESSDAY,PROCESSDAY_HOUR,ORDER_COUNT,FISCALYEAR,FISCALQUARTER,FISCALMONTH,FISCALWEEK,DAYNUM
EMEA,20240511,21,40,FY25,Q2,M04,WK15,Saturday 
APJ,20240511,22,8,FY25,Q2,M04,WK15,Saturday 
DAO,20240511,22,231,FY25,Q2,M04,WK15,Saturday 
EMEA,20240511,22,14,FY25,Q2,M04,WK15,Saturday 
APJ,20240511,23,9,FY25,Q2,M04,WK15,Saturday 
DAO,20240511,23,237,FY25,Q2,M04,WK15,Saturday 
EMEA,20240511,23,10,FY25,Q2,M04,WK15,Saturday 
DAO,20240512,00,28,FY25,Q2,M04,WK15,Sunday   
EMEA,20240512,00,13,FY25,Q2,M04,WK15,Sunday   
APJ,20240512,00,14,FY25,Q2,M04,WK15,Sunday   
EMEA,20240512,01,25,FY25,Q2,M04,WK15,Sunday   
DAO,20240512,01,444,FY25,Q2,M04,WK15,Sunday   
APJ,20240512,01,40,FY25,Q2,M04,WK15,Sunday   
DAO,20240512,02,218,FY25,Q2,M04,WK15,Sunday   
APJ,20240512,02,46,FY25,Q2,M04,WK15,Sunday   
EMEA,20240512,02,5,FY25,Q2,M04,WK15,Sunday   
DAO,20240512,03,511,FY25,Q2,M04,WK15,Sunday   
EMEA,20240512,03,4,FY25,Q2,M04,WK15,Sunday   
APJ,20240512,03,37,FY25,Q2,M04,WK15,Sunday   
APJ,20240512,04,50,FY25,Q2,M04,WK15,Sunday   
EMEA,20240512,04,1,FY25,Q2,M04,WK15,Sunday   
DAO,20240512,04,109,FY25,Q2,M04,WK15,Sunday   
DAO,20240512,05,97,FY25,Q2,M04,WK15,Sunday   
EMEA,20240512,05,2,FY25,Q2,M04,WK15,Sunday   
APJ,20240512,05,53,FY25,Q2,M04,WK15,Sunday   
DAO,20240512,06,50,FY25,Q2,M04,WK15,Sunday   
APJ,20240512,06,29,FY25,Q2,M04,WK15,Sunday   
EMEA,20240512,06,13,FY25,Q2,M04,WK15,Sunday   
APJ,20240512,07,44,FY25,Q2,M04,WK15,Sunday   
EMEA,20240512,07,25,FY25,Q2,M04,WK15,Sunday   
DAO,20240512,07,42,FY25,Q2,M04,WK15,Sunday   
DAO,20240512,08,90,FY25,Q2,M04,WK15,Sunday   
APJ,20240512,08,79,FY25,Q2,M04,WK15,Sunday   
EMEA,20240512,08,35,FY25,Q2,M04,WK15,Sunday   
EMEA,20240512,09,59,FY25,Q2,M04,WK15,Sunday   
DAO,20240512,09,22,FY25,Q2,M04,WK15,Sunday   
APJ,20240512,09,41,FY25,Q2,M04,WK15,Sunday   
APJ,20240512,10,56,FY25,Q2,M04,WK15,Sunday   
DAO,20240512,10,27,FY25,Q2,M04,WK15,Sunday   
EMEA,20240512,10,59,FY25,Q2,M04,WK15,Sunday   
DAO,20240512,11,43,FY25,Q2,M04,WK15,Sunday   
APJ,20240512,11,45,FY25,Q2,M04,WK15,Sunday   
EMEA,20240512,11,46,FY25,Q2,M04,WK15,Sunday   
APJ,20240512,12,23,FY25,Q2,M04,WK15,Sunday   
EMEA,20240512,12,33,FY25,Q2,M04,WK15,Sunday   
DAO,20240512,12,37,FY25,Q2,M04,WK15,Sunday   
DAO,20240512,13,61,FY25,Q2,M04,WK15,Sunday   
EMEA,20240512,13,62,FY25,Q2,M04,WK15,Sunday   
APJ,20240512,13,46,FY25,Q2,M04,WK15,Sunday   
DAO,20240512,14,223,FY25,Q2,M04,WK15,Sunday   
EMEA,20240512,14,49,FY25,Q2,M04,WK15,Sunday   
APJ,20240512,14,29,FY25,Q2,M04,WK15,Sunday   
APJ,20240512,15,17,FY25,Q2,M04,WK15,Sunday   
EMEA,20240512,15,59,FY25,Q2,M04,WK15,Sunday   
DAO,20240512,15,158,FY25,Q2,M04,WK15,Sunday   
EMEA,20240512,16,56,FY25,Q2,M04,WK15,Sunday   
DAO,20240512,16,228,FY25,Q2,M04,WK15,Sunday   
APJ,20240512,16,19,FY25,Q2,M04,WK15,Sunday   
DAO,20240512,17,241,FY25,Q2,M04,WK15,Sunday   
EMEA,20240512,17,61,FY25,Q2,M04,WK15,Sunday   
APJ,20240512,17,8,FY25,Q2,M04,WK15,Sunday   
EMEA,20240512,18,63,FY25,Q2,M04,WK15,Sunday   
DAO,20240512,18,249,FY25,Q2,M04,WK15,Sunday   
APJ,20240512,18,2,FY25,Q2,M04,WK15,Sunday   
DAO,20240512,19,229,FY25,Q2,M04,WK15,Sunday   
EMEA,20240512,19,85,FY25,Q2,M04,WK15,Sunday   
APJ,20240512,19,2,FY25,Q2,M04,WK15,Sunday   
EMEA,20240512,20,59,FY25,Q2,M04,WK15,Sunday   
APJ,20240512,20,4,FY25,Q2,M04,WK15,Sunday   
DAO,20240512,20,237,FY25,Q2,M04,WK15,Sunday   
EMEA,20240512,21,44,FY25,Q2,M04,WK15,Sunday   
DAO,20240512,21,221,FY25,Q2,M04,WK15,Sunday   
APJ,20240512,21,11,FY25,Q2,M04,WK15,Sunday   
APJ,20240512,22,41,FY25,Q2,M04,WK15,Sunday   
EMEA,20240512,22,20,FY25,Q2,M04,WK15,Sunday   
DAO,20240512,22,228,FY25,Q2,M04,WK15,Sunday   
EMEA,20240512,23,18,FY25,Q2,M04,WK15,Sunday   
DAO,20240512,23,234,FY25,Q2,M04,WK15,Sunday   
APJ,20240512,23,76,FY25,Q2,M04,WK15,Sunday   
DAO,20240513,00,191,FY25,Q2,M04,WK15,Monday   
APJ,20240513,00,296,FY25,Q2,M04,WK15,Monday   
EMEA,20240513,00,36,FY25,Q2,M04,WK15,Monday   
EMEA,20240513,01,31,FY25,Q2,M04,WK15,Monday   
APJ,20240513,01,741,FY25,Q2,M04,WK15,Monday   
DAO,20240513,01,265,FY25,Q2,M04,WK15,Monday   
DAO,20240513,02,211,FY25,Q2,M04,WK15,Monday   
EMEA,20240513,02,18,FY25,Q2,M04,WK15,Monday   
APJ,20240513,02,633,FY25,Q2,M04,WK15,Monday   
APJ,20240513,03,413,FY25,Q2,M04,WK15,Monday   
EMEA,20240513,03,6,FY25,Q2,M04,WK15,Monday   
DAO,20240513,03,221,FY25,Q2,M04,WK15,Monday   
EMEA,20240513,04,19,FY25,Q2,M04,WK15,Monday   
DAO,20240513,04,119,FY25,Q2,M04,WK15,Monday   
APJ,20240513,04,534,FY25,Q2,M04,WK15,Monday   
DAO,20240513,05,117,FY25,Q2,M04,WK15,Monday   
APJ,20240513,05,512,FY25,Q2,M04,WK15,Monday   
EMEA,20240513,05,37,FY25,Q2,M04,WK15,Monday   
EMEA,20240513,06,137,FY25,Q2,M04,WK15,Monday   
DAO,20240513,06,81,FY25,Q2,M04,WK15,Monday   
APJ,20240513,06,801,FY25,Q2,M04,WK15,Monday   
APJ,20240513,07,1468,FY25,Q2,M04,WK15,Monday   
DAO,20240513,07,127,FY25,Q2,M04,WK15,Monday   
EMEA,20240513,07,347,FY25,Q2,M04,WK15,Monday   
DAO,20240513,08,106,FY25,Q2,M04,WK15,Monday   
EMEA,20240513,08,581,FY25,Q2,M04,WK15,Monday   
APJ,20240513,08,806,FY25,Q2,M04,WK15,Monday   
APJ,20240513,09,592,FY25,Q2,M04,WK15,Monday   
EMEA,20240513,09,678,FY25,Q2,M04,WK15,Monday   
DAO,20240513,09,73,FY25,Q2,M04,WK15,Monday   
APJ,20240513,10,294,FY25,Q2,M04,WK15,Monday   
EMEA,20240513,10,853,FY25,Q2,M04,WK15,Monday   
DAO,20240513,10,116,FY25,Q2,M04,WK15,Monday   
EMEA,20240513,11,977,FY25,Q2,M04,WK15,Monday   
APJ,20240513,11,201,FY25,Q2,M04,WK15,Monday   
DAO,20240513,11,304,FY25,Q2,M04,WK15,Monday   
APJ,20240513,13,167,FY25,Q2,M04,WK15,Monday   
EMEA,20240513,13,1071,FY25,Q2,M04,WK15,Monday   
DAO,20240513,13,3239,FY25,Q2,M04,WK15,Monday   
EMEA,20240513,14,948,FY25,Q2,M04,WK15,Monday   
DAO,20240513,14,2104,FY25,Q2,M04,WK15,Monday   
APJ,20240513,14,257,FY25,Q2,M04,WK15,Monday   
DAO,20240513,15,2763,FY25,Q2,M04,WK15,Monday   
APJ,20240513,15,55,FY25,Q2,M04,WK15,Monday   
EMEA,20240513,15,675,FY25,Q2,M04,WK15,Monday   
DAO,20240513,16,2334,FY25,Q2,M04,WK15,Monday   
APJ,20240513,16,32,FY25,Q2,M04,WK15,Monday   
EMEA,20240513,16,539,FY25,Q2,M04,WK15,Monday   
EMEA,20240513,17,346,FY25,Q2,M04,WK15,Monday   
DAO,20240513,17,2889,FY25,Q2,M04,WK15,Monday   
APJ,20240513,17,34,FY25,Q2,M04,WK15,Monday   
APJ,20240513,18,11,FY25,Q2,M04,WK15,Monday   
EMEA,20240513,18,301,FY25,Q2,M04,WK15,Monday   
DAO,20240513,18,3237,FY25,Q2,M04,WK15,Monday   
DAO,20240513,19,3407,FY25,Q2,M04,WK15,Monday   
APJ,20240513,19,12,FY25,Q2,M04,WK15,Monday   
EMEA,20240513,19,169,FY25,Q2,M04,WK15,Monday   
DAO,20240513,20,2811,FY25,Q2,M04,WK15,Monday   
EMEA,20240513,20,201,FY25,Q2,M04,WK15,Monday   
APJ,20240513,20,6,FY25,Q2,M04,WK15,Monday   
DAO,20240513,21,1871,FY25,Q2,M04,WK15,Monday   
APJ,20240513,21,23,FY25,Q2,M04,WK15,Monday   
EMEA,20240513,21,87,FY25,Q2,M04,WK15,Monday   
APJ,20240513,22,45,FY25,Q2,M04,WK15,Monday   
DAO,20240513,22,2314,FY25,Q2,M04,WK15,Monday   
EMEA,20240513,22,45,FY25,Q2,M04,WK15,Monday   
EMEA,20240513,23,22,FY25,Q2,M04,WK15,Monday   
DAO,20240513,23,966,FY25,Q2,M04,WK15,Monday   
APJ,20240513,23,68,FY25,Q2,M04,WK15,Monday   
DAO,20240514,00,928,FY25,Q2,M04,WK15,Tuesday  
APJ,20240514,00,298,FY25,Q2,M04,WK15,Tuesday  
EMEA,20240514,00,39,FY25,Q2,M04,WK15,Tuesday  
DAO,20240514,01,614,FY25,Q2,M04,WK15,Tuesday  
APJ,20240514,01,641,FY25,Q2,M04,WK15,Tuesday  
EMEA,20240514,01,24,FY25,Q2,M04,WK15,Tuesday  
APJ,20240514,02,667,FY25,Q2,M04,WK15,Tuesday  
DAO,20240514,02,579,FY25,Q2,M04,WK15,Tuesday  
EMEA,20240514,02,25,FY25,Q2,M04,WK15,Tuesday  
EMEA,20240514,03,21,FY25,Q2,M04,WK15,Tuesday  
APJ,20240514,03,525,FY25,Q2,M04,WK15,Tuesday  
DAO,20240514,03,411,FY25,Q2,M04,WK15,Tuesday  
DAO,20240514,04,269,FY25,Q2,M04,WK15,Tuesday  
EMEA,20240514,04,19,FY25,Q2,M04,WK15,Tuesday  
APJ,20240514,04,362,FY25,Q2,M04,WK15,Tuesday  
EMEA,20240514,05,65,FY25,Q2,M04,WK15,Tuesday  
DAO,20240514,05,135,FY25,Q2,M04,WK15,Tuesday  
APJ,20240514,05,525,FY25,Q2,M04,WK15,Tuesday  
DAO,20240514,06,112,FY25,Q2,M04,WK15,Tuesday  
EMEA,20240514,06,190,FY25,Q2,M04,WK15,Tuesday  
APJ,20240514,06,1105,FY25,Q2,M04,WK15,Tuesday  
DAO,20240514,07,261,FY25,Q2,M04,WK15,Tuesday  
APJ,20240514,07,1075,FY25,Q2,M04,WK15,Tuesday  
EMEA,20240514,07,380,FY25,Q2,M04,WK15,Tuesday  
DAO,20240514,08,131,FY25,Q2,M04,WK15,Tuesday  
APJ,20240514,08,835,FY25,Q2,M04,WK15,Tuesday  
EMEA,20240514,08,686,FY25,Q2,M04,WK15,Tuesday  
APJ,20240514,09,663,FY25,Q2,M04,WK15,Tuesday  
DAO,20240514,09,72,FY25,Q2,M04,WK15,Tuesday  
EMEA,20240514,09,929,FY25,Q2,M04,WK15,Tuesday  
APJ,20240514,10,497,FY25,Q2,M04,WK15,Tuesday  
EMEA,20240514,10,1071,FY25,Q2,M04,WK15,Tuesday  
DAO,20240514,10,223,FY25,Q2,M04,WK15,Tuesday  
DAO,20240514,11,356,FY25,Q2,M04,WK15,Tuesday  
EMEA,20240514,11,1132,FY25,Q2,M04,WK15,Tuesday  
APJ,20240514,11,310,FY25,Q2,M04,WK15,Tuesday  
DAO,20240514,12,904,FY25,Q2,M04,WK15,Tuesday  
EMEA,20240514,12,1000,FY25,Q2,M04,WK15,Tuesday  
APJ,20240514,12,288,FY25,Q2,M04,WK15,Tuesday  
DAO,20240514,13,1861,FY25,Q2,M04,WK15,Tuesday  
EMEA,20240514,13,825,FY25,Q2,M04,WK15,Tuesday  
APJ,20240514,13,145,FY25,Q2,M04,WK15,Tuesday  
DAO,20240514,14,2405,FY25,Q2,M04,WK15,Tuesday  
APJ,20240514,14,116,FY25,Q2,M04,WK15,Tuesday  
EMEA,20240514,14,1037,FY25,Q2,M04,WK15,Tuesday  
APJ,20240514,15,138,FY25,Q2,M04,WK15,Tuesday  
EMEA,20240514,15,826,FY25,Q2,M04,WK15,Tuesday  
DAO,20240514,15,2764,FY25,Q2,M04,WK15,Tuesday  
EMEA,20240514,16,542,FY25,Q2,M04,WK15,Tuesday  
DAO,20240514,16,2492,FY25,Q2,M04,WK15,Tuesday  
APJ,20240514,16,44,FY25,Q2,M04,WK15,Tuesday  
DAO,20240514,17,2528,FY25,Q2,M04,WK15,Tuesday  
EMEA,20240514,17,465,FY25,Q2,M04,WK15,Tuesday  
APJ,20240514,17,19,FY25,Q2,M04,WK15,Tuesday  
EMEA,20240514,18,354,FY25,Q2,M04,WK15,Tuesday  
APJ,20240514,18,14,FY25,Q2,M04,WK15,Tuesday  
DAO,20240514,18,3007,FY25,Q2,M04,WK15,Tuesday  
APJ,20240514,19,13,FY25,Q2,M04,WK15,Tuesday  
EMEA,20240514,19,171,FY25,Q2,M04,WK15,Tuesday  
DAO,20240514,19,3444,FY25,Q2,M04,WK15,Tuesday  
APJ,20240514,20,6,FY25,Q2,M04,WK15,Tuesday  
EMEA,20240514,20,168,FY25,Q2,M04,WK15,Tuesday  
DAO,20240514,20,3519,FY25,Q2,M04,WK15,Tuesday  
DAO,20240514,21,2558,FY25,Q2,M04,WK15,Tuesday  
APJ,20240514,21,24,FY25,Q2,M04,WK15,Tuesday  
EMEA,20240514,21,139,FY25,Q2,M04,WK15,Tuesday  
APJ,20240514,22,50,FY25,Q2,M04,WK15,Tuesday  
EMEA,20240514,22,61,FY25,Q2,M04,WK15,Tuesday  
DAO,20240514,22,1598,FY25,Q2,M04,WK15,Tuesday  
EMEA,20240514,23,37,FY25,Q2,M04,WK15,Tuesday  
APJ,20240514,23,82,FY25,Q2,M04,WK15,Tuesday  
DAO,20240514,23,1147,FY25,Q2,M04,WK15,Tuesday  
APJ,20240515,00,388,FY25,Q2,M04,WK15,Wednesday
EMEA,20240515,00,33,FY25,Q2,M04,WK15,Wednesday
DAO,20240515,00,883,FY25,Q2,M04,WK15,Wednesday
DAO,20240515,01,667,FY25,Q2,M04,WK15,Wednesday
EMEA,20240515,01,57,FY25,Q2,M04,WK15,Wednesday
APJ,20240515,01,628,FY25,Q2,M04,WK15,Wednesday
DAO,20240515,02,656,FY25,Q2,M04,WK15,Wednesday
EMEA,20240515,02,31,FY25,Q2,M04,WK15,Wednesday
APJ,20240515,02,541,FY25,Q2,M04,WK15,Wednesday
DAO,20240515,03,365,FY25,Q2,M04,WK15,Wednesday
EMEA,20240515,03,54,FY25,Q2,M04,WK15,Wednesday
APJ,20240515,03,700,FY25,Q2,M04,WK15,Wednesday
DAO,20240515,04,221,FY25,Q2,M04,WK15,Wednesday
EMEA,20240515,04,48,FY25,Q2,M04,WK15,Wednesday
APJ,20240515,04,507,FY25,Q2,M04,WK15,Wednesday
APJ,20240515,05,758,FY25,Q2,M04,WK15,Wednesday
DAO,20240515,05,118,FY25,Q2,M04,WK15,Wednesday
EMEA,20240515,05,86,FY25,Q2,M04,WK15,Wednesday
EMEA,20240515,06,201,FY25,Q2,M04,WK15,Wednesday
DAO,20240515,06,124,FY25,Q2,M04,WK15,Wednesday
APJ,20240515,06,906,FY25,Q2,M04,WK15,Wednesday
DAO,20240515,07,133,FY25,Q2,M04,WK15,Wednesday
APJ,20240515,07,744,FY25,Q2,M04,WK15,Wednesday
EMEA,20240515,07,454,FY25,Q2,M04,WK15,Wednesday
EMEA,20240515,08,639,FY25,Q2,M04,WK15,Wednesday
APJ,20240515,08,651,FY25,Q2,M04,WK15,Wednesday
DAO,20240515,08,129,FY25,Q2,M04,WK15,Wednesday
APJ,20240515,09,574,FY25,Q2,M04,WK15,Wednesday
EMEA,20240515,09,638,FY25,Q2,M04,WK15,Wednesday
DAO,20240515,09,72,FY25,Q2,M04,WK15,Wednesday
DAO,20240515,10,125,FY25,Q2,M04,WK15,Wednesday
APJ,20240515,10,363,FY25,Q2,M04,WK15,Wednesday
EMEA,20240515,10,1143,FY25,Q2,M04,WK15,Wednesday
EMEA,20240515,11,887,FY25,Q2,M04,WK15,Wednesday
DAO,20240515,11,362,FY25,Q2,M04,WK15,Wednesday
APJ,20240515,11,269,FY25,Q2,M04,WK15,Wednesday
APJ,20240515,12,162,FY25,Q2,M04,WK15,Wednesday
DAO,20240515,12,882,FY25,Q2,M04,WK15,Wednesday
EMEA,20240515,12,1098,FY25,Q2,M04,WK15,Wednesday
DAO,20240515,13,1712,FY25,Q2,M04,WK15,Wednesday
EMEA,20240515,13,1048,FY25,Q2,M04,WK15,Wednesday
APJ,20240515,13,197,FY25,Q2,M04,WK15,Wednesday
EMEA,20240515,14,1000,FY25,Q2,M04,WK15,Wednesday
DAO,20240515,14,2284,FY25,Q2,M04,WK15,Wednesday
APJ,20240515,14,133,FY25,Q2,M04,WK15,Wednesday
EMEA,20240515,15,823,FY25,Q2,M04,WK15,Wednesday
APJ,20240515,15,71,FY25,Q2,M04,WK15,Wednesday
DAO,20240515,15,2893,FY25,Q2,M04,WK15,Wednesday
DAO,20240515,16,2596,FY25,Q2,M04,WK15,Wednesday
EMEA,20240515,16,544,FY25,Q2,M04,WK15,Wednesday
APJ,20240515,16,60,FY25,Q2,M04,WK15,Wednesday
APJ,20240515,17,26,FY25,Q2,M04,WK15,Wednesday
EMEA,20240515,17,442,FY25,Q2,M04,WK15,Wednesday
DAO,20240515,17,2529,FY25,Q2,M04,WK15,Wednesday
APJ,20240515,18,16,FY25,Q2,M04,WK15,Wednesday
DAO,20240515,18,2687,FY25,Q2,M04,WK15,Wednesday
EMEA,20240515,18,294,FY25,Q2,M04,WK15,Wednesday
EMEA,20240515,19,242,FY25,Q2,M04,WK15,Wednesday
APJ,20240515,19,13,FY25,Q2,M04,WK15,Wednesday
DAO,20240515,19,2858,FY25,Q2,M04,WK15,Wednesday
DAO,20240515,20,3046,FY25,Q2,M04,WK15,Wednesday
EMEA,20240515,20,164,FY25,Q2,M04,WK15,Wednesday
APJ,20240515,20,9,FY25,Q2,M04,WK15,Wednesday
EMEA,20240515,21,155,FY25,Q2,M04,WK15,Wednesday
DAO,20240515,21,3467,FY25,Q2,M04,WK15,Wednesday
APJ,20240515,21,16,FY25,Q2,M04,WK15,Wednesday
EMEA,20240515,22,99,FY25,Q2,M04,WK15,Wednesday
APJ,20240515,22,49,FY25,Q2,M04,WK15,Wednesday
DAO,20240515,22,1873,FY25,Q2,M04,WK15,Wednesday
APJ,20240515,23,91,FY25,Q2,M04,WK15,Wednesday
DAO,20240515,23,1385,FY25,Q2,M04,WK15,Wednesday
EMEA,20240515,23,69,FY25,Q2,M04,WK15,Wednesday
DAO,20240516,00,1081,FY25,Q2,M04,WK15,Thursday 
APJ,20240516,00,304,FY25,Q2,M04,WK15,Thursday 
EMEA,20240516,00,21,FY25,Q2,M04,WK15,Thursday 
APJ,20240516,01,602,FY25,Q2,M04,WK15,Thursday 
DAO,20240516,01,749,FY25,Q2,M04,WK15,Thursday 
EMEA,20240516,01,39,FY25,Q2,M04,WK15,Thursday 
APJ,20240516,02,900,FY25,Q2,M04,WK15,Thursday 
DAO,20240516,02,519,FY25,Q2,M04,WK15,Thursday 
EMEA,20240516,02,19,FY25,Q2,M04,WK15,Thursday 
APJ,20240516,03,620,FY25,Q2,M04,WK15,Thursday 
EMEA,20240516,03,7,FY25,Q2,M04,WK15,Thursday 
DAO,20240516,03,395,FY25,Q2,M04,WK15,Thursday 
EMEA,20240516,04,10,FY25,Q2,M04,WK15,Thursday 
DAO,20240516,04,230,FY25,Q2,M04,WK15,Thursday 
APJ,20240516,04,389,FY25,Q2,M04,WK15,Thursday 
APJ,20240516,05,565,FY25,Q2,M04,WK15,Thursday 
EMEA,20240516,05,64,FY25,Q2,M04,WK15,Thursday 
DAO,20240516,05,134,FY25,Q2,M04,WK15,Thursday 
EMEA,20240516,06,144,FY25,Q2,M04,WK15,Thursday 
DAO,20240516,06,182,FY25,Q2,M04,WK15,Thursday 
APJ,20240516,06,982,FY25,Q2,M04,WK15,Thursday 
DAO,20240516,07,143,FY25,Q2,M04,WK15,Thursday 
EMEA,20240516,07,500,FY25,Q2,M04,WK15,Thursday 
APJ,20240516,07,1186,FY25,Q2,M04,WK15,Thursday 
DAO,20240516,08,124,FY25,Q2,M04,WK15,Thursday 
APJ,20240516,08,951,FY25,Q2,M04,WK15,Thursday 
EMEA,20240516,08,654,FY25,Q2,M04,WK15,Thursday 
DAO,20240516,09,172,FY25,Q2,M04,WK15,Thursday 
EMEA,20240516,09,852,FY25,Q2,M04,WK15,Thursday 
APJ,20240516,09,567,FY25,Q2,M04,WK15,Thursday 
APJ,20240516,10,486,FY25,Q2,M04,WK15,Thursday 
DAO,20240516,10,185,FY25,Q2,M04,WK15,Thursday 
EMEA,20240516,10,990,FY25,Q2,M04,WK15,Thursday 
APJ,20240516,11,383,FY25,Q2,M04,WK15,Thursday 
DAO,20240516,11,336,FY25,Q2,M04,WK15,Thursday 
EMEA,20240516,11,1123,FY25,Q2,M04,WK15,Thursday 
APJ,20240516,12,148,FY25,Q2,M04,WK15,Thursday 
DAO,20240516,12,998,FY25,Q2,M04,WK15,Thursday 
EMEA,20240516,12,777,FY25,Q2,M04,WK15,Thursday 
APJ,20240516,13,202,FY25,Q2,M04,WK15,Thursday 
DAO,20240516,13,1578,FY25,Q2,M04,WK15,Thursday 
EMEA,20240516,13,1097,FY25,Q2,M04,WK15,Thursday 
APJ,20240516,14,99,FY25,Q2,M04,WK15,Thursday 
DAO,20240516,14,2245,FY25,Q2,M04,WK15,Thursday 
EMEA,20240516,14,977,FY25,Q2,M04,WK15,Thursday 
APJ,20240516,15,66,FY25,Q2,M04,WK15,Thursday 
DAO,20240516,15,2689,FY25,Q2,M04,WK15,Thursday 
EMEA,20240516,15,829,FY25,Q2,M04,WK15,Thursday 
DAO,20240516,16,3010,FY25,Q2,M04,WK15,Thursday 
APJ,20240516,16,29,FY25,Q2,M04,WK15,Thursday 
EMEA,20240516,16,492,FY25,Q2,M04,WK15,Thursday 
EMEA,20240516,17,476,FY25,Q2,M04,WK15,Thursday 
APJ,20240516,17,60,FY25,Q2,M04,WK15,Thursday 
DAO,20240516,17,2886,FY25,Q2,M04,WK15,Thursday 
APJ,20240516,18,8,FY25,Q2,M04,WK15,Thursday 
EMEA,20240516,18,234,FY25,Q2,M04,WK15,Thursday 
DAO,20240516,18,3418,FY25,Q2,M04,WK15,Thursday 
APJ,20240516,19,14,FY25,Q2,M04,WK15,Thursday 
EMEA,20240516,19,207,FY25,Q2,M04,WK15,Thursday 
DAO,20240516,19,2833,FY25,Q2,M04,WK15,Thursday 
APJ,20240516,20,12,FY25,Q2,M04,WK15,Thursday 
DAO,20240516,20,4222,FY25,Q2,M04,WK15,Thursday 
EMEA,20240516,20,204,FY25,Q2,M04,WK15,Thursday 
DAO,20240516,21,2686,FY25,Q2,M04,WK15,Thursday 
APJ,20240516,21,30,FY25,Q2,M04,WK15,Thursday 
EMEA,20240516,21,126,FY25,Q2,M04,WK15,Thursday 
APJ,20240516,22,67,FY25,Q2,M04,WK15,Thursday 
EMEA,20240516,22,63,FY25,Q2,M04,WK15,Thursday 
DAO,20240516,22,2171,FY25,Q2,M04,WK15,Thursday 
EMEA,20240516,23,78,FY25,Q2,M04,WK15,Thursday 
DAO,20240516,23,1441,FY25,Q2,M04,WK15,Thursday 
APJ,20240516,23,115,FY25,Q2,M04,WK15,Thursday 
DAO,20240517,00,745,FY25,Q2,M04,WK15,Friday   
APJ,20240517,00,366,FY25,Q2,M04,WK15,Friday   
EMEA,20240517,00,15,FY25,Q2,M04,WK15,Friday   
EMEA,20240517,01,12,FY25,Q2,M04,WK15,Friday   
APJ,20240517,01,581,FY25,Q2,M04,WK15,Friday   
DAO,20240517,01,548,FY25,Q2,M04,WK15,Friday   
DAO,20240517,02,541,FY25,Q2,M04,WK15,Friday   
APJ,20240517,02,813,FY25,Q2,M04,WK15,Friday   
EMEA,20240517,02,29,FY25,Q2,M04,WK15,Friday   
EMEA,20240517,03,8,FY25,Q2,M04,WK15,Friday   
DAO,20240517,03,330,FY25,Q2,M04,WK15,Friday   
APJ,20240517,03,964,FY25,Q2,M04,WK15,Friday   
APJ,20240517,04,689,FY25,Q2,M04,WK15,Friday   
EMEA,20240517,04,29,FY25,Q2,M04,WK15,Friday   
DAO,20240517,04,152,FY25,Q2,M04,WK15,Friday   
APJ,20240517,05,716,FY25,Q2,M04,WK15,Friday   
EMEA,20240517,05,93,FY25,Q2,M04,WK15,Friday   
DAO,20240517,05,122,FY25,Q2,M04,WK15,Friday   
DAO,20240517,06,127,FY25,Q2,M04,WK15,Friday   
APJ,20240517,06,1028,FY25,Q2,M04,WK15,Friday   
EMEA,20240517,06,171,FY25,Q2,M04,WK15,Friday   
APJ,20240517,07,1206,FY25,Q2,M04,WK15,Friday   
DAO,20240517,07,67,FY25,Q2,M04,WK15,Friday   
EMEA,20240517,07,518,FY25,Q2,M04,WK15,Friday   
DAO,20240517,08,65,FY25,Q2,M04,WK15,Friday   
APJ,20240517,08,1320,FY25,Q2,M04,WK15,Friday   
EMEA,20240517,08,660,FY25,Q2,M04,WK15,Friday   
DAO,20240517,09,38,FY25,Q2,M04,WK15,Friday   
EMEA,20240517,09,796,FY25,Q2,M04,WK15,Friday   
APJ,20240517,09,978,FY25,Q2,M04,WK15,Friday   
EMEA,20240517,10,822,FY25,Q2,M04,WK15,Friday   
APJ,20240517,10,1113,FY25,Q2,M04,WK15,Friday   
DAO,20240517,10,107,FY25,Q2,M04,WK15,Friday   
DAO,20240517,11,340,FY25,Q2,M04,WK15,Friday   
APJ,20240517,11,855,FY25,Q2,M04,WK15,Friday   
EMEA,20240517,11,781,FY25,Q2,M04,WK15,Friday   
DAO,20240517,12,833,FY25,Q2,M04,WK15,Friday   
APJ,20240517,12,678,FY25,Q2,M04,WK15,Friday   
EMEA,20240517,12,837,FY25,Q2,M04,WK15,Friday   
EMEA,20240517,13,1064,FY25,Q2,M04,WK15,Friday   
DAO,20240517,13,1579,FY25,Q2,M04,WK15,Friday   
APJ,20240517,13,409,FY25,Q2,M04,WK15,Friday   
APJ,20240517,14,286,FY25,Q2,M04,WK15,Friday   
DAO,20240517,14,2067,FY25,Q2,M04,WK15,Friday   
EMEA,20240517,14,969,FY25,Q2,M04,WK15,Friday   
APJ,20240517,15,238,FY25,Q2,M04,WK15,Friday   
DAO,20240517,15,2674,FY25,Q2,M04,WK15,Friday   
EMEA,20240517,15,856,FY25,Q2,M04,WK15,Friday   
DAO,20240517,16,2279,FY25,Q2,M04,WK15,Friday   
EMEA,20240517,16,573,FY25,Q2,M04,WK15,Friday   
APJ,20240517,16,100,FY25,Q2,M04,WK15,Friday   
EMEA,20240517,17,568,FY25,Q2,M04,WK15,Friday   
